Coil_ID, X [m], Y [m], Z [m]
4, 2.377006, 0.656992, 6.654818
4, 2.366644, 0.673020, 6.652185
4, 2.356234, 0.688990, 6.649373
4, 2.345777, 0.704900, 6.646381
4, 2.335274, 0.720748, 6.643209
4, 2.324725, 0.736532, 6.639859
4, 2.314132, 0.752250, 6.636331
4, 2.303496, 0.767900, 6.632624
4, 2.292816, 0.783480, 6.628740
4, 2.282095, 0.798988, 6.624679
4, 2.271332, 0.814422, 6.620442
4, 2.260530, 0.829780, 6.616029
4, 2.249688, 0.845060, 6.611441
4, 2.238808, 0.860260, 6.606678
4, 2.227890, 0.875379, 6.601740
4, 2.216936, 0.890414, 6.596630
4, 2.205945, 0.905363, 6.591347
4, 2.194920, 0.920226, 6.585891
4, 2.183862, 0.934998, 6.580265
4, 2.172770, 0.949680, 6.574467
4, 2.161646, 0.964268, 6.568500
4, 2.150491, 0.978762, 6.562364
4, 2.139305, 0.993159, 6.556060
4, 2.128090, 1.007457, 6.549589
4, 2.116847, 1.021654, 6.542951
4, 2.105576, 1.035750, 6.536148
4, 2.094279, 1.049741, 6.529180
4, 2.082956, 1.063627, 6.522048
4, 2.071609, 1.077405, 6.514754
4, 2.060237, 1.091073, 6.507298
4, 2.048843, 1.104631, 6.499682
4, 2.037427, 1.118075, 6.491906
4, 2.025989, 1.131406, 6.483971
4, 2.014532, 1.144619, 6.475879
4, 2.003056, 1.157715, 6.467631
4, 1.991561, 1.170692, 6.459228
4, 1.980049, 1.183547, 6.450670
4, 1.968521, 1.196279, 6.441960
4, 1.956978, 1.208886, 6.433098
4, 1.945420, 1.221368, 6.424086
4, 1.933848, 1.233722, 6.414925
4, 1.922264, 1.245946, 6.405616
4, 1.910669, 1.258040, 6.396160
4, 1.899062, 1.270001, 6.386560
4, 1.887446, 1.281828, 6.376815
4, 1.875821, 1.293520, 6.366928
4, 1.864188, 1.305075, 6.356900
4, 1.852548, 1.316492, 6.346732
4, 1.840902, 1.327768, 6.336426
4, 1.829251, 1.338904, 6.325983
4, 1.817595, 1.349897, 6.315405
4, 1.805936, 1.360746, 6.304693
4, 1.794275, 1.371449, 6.293849
4, 1.782613, 1.382006, 6.282874
4, 1.770949, 1.392414, 6.271769
4, 1.759286, 1.402674, 6.260537
4, 1.747624, 1.412782, 6.249179
4, 1.735964, 1.422739, 6.237696
4, 1.724308, 1.432542, 6.226091
4, 1.712655, 1.442191, 6.214364
4, 1.701006, 1.451684, 6.202518
4, 1.689364, 1.461020, 6.190553
4, 1.677728, 1.470199, 6.178473
4, 1.666099, 1.479218, 6.166278
4, 1.654478, 1.488077, 6.153970
4, 1.642867, 1.496775, 6.141551
4, 1.631265, 1.505310, 6.129023
4, 1.619674, 1.513682, 6.116388
4, 1.608095, 1.521890, 6.103647
4, 1.596528, 1.529932, 6.090801
4, 1.584975, 1.537807, 6.077854
4, 1.573436, 1.545515, 6.064807
4, 1.561911, 1.553055, 6.051661
4, 1.550402, 1.560425, 6.038419
4, 1.538910, 1.567625, 6.025082
4, 1.527435, 1.574654, 6.011652
4, 1.515979, 1.581512, 5.998132
4, 1.504541, 1.588196, 5.984522
4, 1.493122, 1.594707, 5.970826
4, 1.481725, 1.601044, 5.957045
4, 1.470348, 1.607206, 5.943180
4, 1.458993, 1.613192, 5.929234
4, 1.447661, 1.619002, 5.915210
4, 1.436353, 1.624635, 5.901108
4, 1.425068, 1.630090, 5.886930
4, 1.413809, 1.635367, 5.872680
4, 1.402575, 1.640464, 5.858359
4, 1.391367, 1.645383, 5.843968
4, 1.380187, 1.650121, 5.829510
4, 1.369034, 1.654679, 5.814988
4, 1.357909, 1.659056, 5.800402
4, 1.346813, 1.663251, 5.785755
4, 1.335747, 1.667264, 5.771050
4, 1.324712, 1.671095, 5.756288
4, 1.313707, 1.674743, 5.741471
4, 1.302734, 1.678208, 5.726601
4, 1.291793, 1.681490, 5.711681
4, 1.280885, 1.684588, 5.696713
4, 1.270010, 1.687502, 5.681698
4, 1.259169, 1.690231, 5.666639
4, 1.248363, 1.692777, 5.651538
4, 1.237592, 1.695137, 5.636397
4, 1.226857, 1.697312, 5.621218
4, 1.216158, 1.699302, 5.606003
4, 1.205496, 1.701107, 5.590755
4, 1.194871, 1.702727, 5.575475
4, 1.184284, 1.704161, 5.560166
4, 1.173736, 1.705410, 5.544830
4, 1.163226, 1.706474, 5.529469
4, 1.152756, 1.707351, 5.514085
4, 1.142326, 1.708044, 5.498680
4, 1.131935, 1.708551, 5.483257
4, 1.121586, 1.708872, 5.467817
4, 1.111278, 1.709009, 5.452363
4, 1.101011, 1.708960, 5.436897
4, 1.090787, 1.708726, 5.421420
4, 1.080605, 1.708308, 5.405936
4, 1.070466, 1.707705, 5.390446
4, 1.060370, 1.706917, 5.374953
4, 1.050318, 1.705946, 5.359458
4, 1.040310, 1.704790, 5.343963
4, 1.030346, 1.703452, 5.328472
4, 1.020427, 1.701929, 5.312985
4, 1.010553, 1.700224, 5.297506
4, 1.000725, 1.698337, 5.282035
4, 0.990942, 1.696268, 5.266576
4, 0.981205, 1.694016, 5.251130
4, 0.971514, 1.691584, 5.235700
4, 0.961870, 1.688971, 5.220288
4, 0.952272, 1.686178, 5.204895
4, 0.942722, 1.683205, 5.189524
4, 0.933219, 1.680053, 5.174177
4, 0.923763, 1.676722, 5.158855
4, 0.914356, 1.673213, 5.143562
4, 0.904996, 1.669528, 5.128299
4, 0.895684, 1.665665, 5.113068
4, 0.886421, 1.661626, 5.097872
4, 0.877206, 1.657412, 5.082711
4, 0.868040, 1.653023, 5.067589
4, 0.858922, 1.648461, 5.052507
4, 0.849853, 1.643725, 5.037467
4, 0.840834, 1.638817, 5.022472
4, 0.831864, 1.633737, 5.007522
4, 0.822943, 1.628487, 4.992622
4, 0.814071, 1.623067, 4.977771
4, 0.805248, 1.617477, 4.962973
4, 0.796476, 1.611720, 4.948228
4, 0.787752, 1.605795, 4.933540
4, 0.779079, 1.599704, 4.918910
4, 0.770455, 1.593448, 4.904339
4, 0.761880, 1.587028, 4.889831
4, 0.753356, 1.580444, 4.875386
4, 0.744880, 1.573698, 4.861007
4, 0.736455, 1.566790, 4.846695
4, 0.728079, 1.559722, 4.832452
4, 0.719753, 1.552495, 4.818281
4, 0.711476, 1.545111, 4.804182
4, 0.703249, 1.537569, 4.790158
4, 0.695071, 1.529871, 4.776211
4, 0.686943, 1.522019, 4.762342
4, 0.678863, 1.514013, 4.748553
4, 0.670833, 1.505855, 4.734845
4, 0.662852, 1.497546, 4.721222
4, 0.654920, 1.489087, 4.707683
4, 0.647037, 1.480479, 4.694232
4, 0.639202, 1.471724, 4.680869
4, 0.631416, 1.462823, 4.667596
4, 0.623678, 1.453777, 4.654415
4, 0.615988, 1.444588, 4.641328
4, 0.608346, 1.435257, 4.628335
4, 0.600752, 1.425785, 4.615440
4, 0.593205, 1.416173, 4.602643
4, 0.585706, 1.406424, 4.589945
4, 0.578254, 1.396538, 4.577349
4, 0.570848, 1.386517, 4.564856
4, 0.563490, 1.376362, 4.552468
4, 0.556178, 1.366074, 4.540185
4, 0.548912, 1.355656, 4.528010
4, 0.541691, 1.345108, 4.515943
4, 0.534517, 1.334432, 4.503987
4, 0.527387, 1.323630, 4.492142
4, 0.520303, 1.312703, 4.480410
4, 0.513263, 1.301653, 4.468792
4, 0.506268, 1.290481, 4.457291
4, 0.499317, 1.279188, 4.445906
4, 0.492409, 1.267777, 4.434639
4, 0.485545, 1.256248, 4.423492
4, 0.478724, 1.244604, 4.412466
4, 0.471945, 1.232845, 4.401563
4, 0.465209, 1.220975, 4.390782
4, 0.458515, 1.208993, 4.380126
4, 0.451862, 1.196903, 4.369595
4, 0.445250, 1.184705, 4.359192
4, 0.438680, 1.172401, 4.348916
4, 0.432149, 1.159992, 4.338770
4, 0.425658, 1.147481, 4.328753
4, 0.419207, 1.134870, 4.318868
4, 0.412795, 1.122159, 4.309115
4, 0.406422, 1.109350, 4.299495
4, 0.400087, 1.096446, 4.290010
4, 0.393789, 1.083448, 4.280660
4, 0.387529, 1.070357, 4.271446
4, 0.381306, 1.057176, 4.262369
4, 0.375119, 1.043905, 4.253431
4, 0.368968, 1.030548, 4.244631
4, 0.362853, 1.017105, 4.235971
4, 0.356772, 1.003578, 4.227452
4, 0.350726, 0.989969, 4.219074
4, 0.344714, 0.976280, 4.210838
4, 0.338735, 0.962513, 4.202745
4, 0.332790, 0.948669, 4.194796
4, 0.326876, 0.934750, 4.186992
4, 0.320995, 0.920758, 4.179333
4, 0.315145, 0.906695, 4.171819
4, 0.309326, 0.892562, 4.164453
4, 0.303537, 0.878361, 4.157233
4, 0.297778, 0.864095, 4.150161
4, 0.292049, 0.849764, 4.143238
4, 0.286348, 0.835371, 4.136463
4, 0.280675, 0.820917, 4.129838
4, 0.275030, 0.806405, 4.123362
4, 0.269412, 0.791836, 4.117038
4, 0.263820, 0.777211, 4.110864
4, 0.258255, 0.762533, 4.104841
4, 0.252714, 0.747804, 4.098971
4, 0.247199, 0.733025, 4.093252
4, 0.241708, 0.718198, 4.087686
4, 0.236240, 0.703324, 4.082273
4, 0.230796, 0.688407, 4.077013
4, 0.225374, 0.673447, 4.071907
4, 0.219974, 0.658446, 4.066955
4, 0.214595, 0.643406, 4.062157
4, 0.209237, 0.628330, 4.057513
4, 0.203899, 0.613218, 4.053024
4, 0.198581, 0.598072, 4.048689
4, 0.193281, 0.582895, 4.044509
4, 0.188000, 0.567688, 4.040485
4, 0.182737, 0.552453, 4.036616
4, 0.177491, 0.537191, 4.032902
4, 0.172261, 0.521905, 4.029343
4, 0.167048, 0.506596, 4.025940
4, 0.161849, 0.491267, 4.022692
4, 0.156666, 0.475918, 4.019600
4, 0.151496, 0.460551, 4.016664
4, 0.146341, 0.445169, 4.013883
4, 0.141198, 0.429773, 4.011257
4, 0.136067, 0.414365, 4.008787
4, 0.130948, 0.398947, 4.006472
4, 0.125841, 0.383520, 4.004312
4, 0.120743, 0.368086, 4.002307
4, 0.115656, 0.352647, 4.000458
4, 0.110578, 0.337204, 3.998762
4, 0.105509, 0.321760, 3.997222
4, 0.100447, 0.306315, 3.995835
4, 0.095394, 0.290873, 3.994603
4, 0.090347, 0.275433, 3.993524
4, 0.085306, 0.259999, 3.992599
4, 0.080271, 0.244572, 3.991828
4, 0.075241, 0.229153, 3.991209
4, 0.070216, 0.213744, 3.990742
4, 0.065195, 0.198347, 3.990428
4, 0.060176, 0.182964, 3.990266
4, 0.055161, 0.167595, 3.990255
4, 0.050147, 0.152244, 3.990395
4, 0.045136, 0.136910, 3.990686
4, 0.040125, 0.121597, 3.991127
4, 0.035114, 0.106305, 3.991718
4, 0.030103, 0.091036, 3.992458
4, 0.025091, 0.075793, 3.993346
4, 0.020078, 0.060575, 3.994383
4, 0.015063, 0.045386, 3.995567
4, 0.010045, 0.030225, 3.996898
4, 0.005025, 0.015096, 3.998376
4, 0.000000, 0.000000, 4.000000
4, -0.005029, -0.015062, 4.001769
4, -0.010062, -0.030089, 4.003683
4, -0.015101, -0.045079, 4.005740
4, -0.020146, -0.060030, 4.007941
4, -0.025198, -0.074940, 4.010285
4, -0.030256, -0.089810, 4.012771
4, -0.035322, -0.104636, 4.015398
4, -0.040396, -0.119417, 4.018165
4, -0.045479, -0.134153, 4.021072
4, -0.050571, -0.148842, 4.024119
4, -0.055673, -0.163481, 4.027303
4, -0.060785, -0.178071, 4.030625
4, -0.065908, -0.192608, 4.034084
4, -0.071042, -0.207093, 4.037679
4, -0.076188, -0.221524, 4.041409
4, -0.081346, -0.235899, 4.045273
4, -0.086517, -0.250216, 4.049270
4, -0.091701, -0.264476, 4.053400
4, -0.096900, -0.278676, 4.057662
4, -0.102112, -0.292815, 4.062054
4, -0.107339, -0.306891, 4.066576
4, -0.112582, -0.320904, 4.071227
4, -0.117840, -0.334853, 4.076006
4, -0.123115, -0.348735, 4.080912
4, -0.128406, -0.362550, 4.085944
4, -0.133714, -0.376296, 4.091102
4, -0.139040, -0.389973, 4.096383
4, -0.144384, -0.403579, 4.101788
4, -0.149747, -0.417113, 4.107314
4, -0.155129, -0.430573, 4.112962
4, -0.160529, -0.443960, 4.118730
4, -0.165950, -0.457270, 4.124617
4, -0.171391, -0.470504, 4.130622
4, -0.176853, -0.483660, 4.136744
4, -0.182335, -0.496738, 4.142982
4, -0.187840, -0.509735, 4.149335
4, -0.193366, -0.522651, 4.155802
4, -0.198914, -0.535485, 4.162382
4, -0.204485, -0.548236, 4.169073
4, -0.210079, -0.560903, 4.175874
4, -0.215697, -0.573485, 4.182785
4, -0.221338, -0.585981, 4.189805
4, -0.227004, -0.598389, 4.196931
4, -0.232694, -0.610709, 4.204164
4, -0.238409, -0.622940, 4.211501
4, -0.244149, -0.635082, 4.218942
4, -0.249915, -0.647132, 4.226486
4, -0.255707, -0.659090, 4.234131
4, -0.261525, -0.670956, 4.241876
4, -0.267370, -0.682728, 4.249720
4, -0.273241, -0.694405, 4.257663
4, -0.279140, -0.705987, 4.265701
4, -0.285067, -0.717473, 4.273836
4, -0.291021, -0.728862, 4.282065
4, -0.297003, -0.740153, 4.290387
4, -0.303014, -0.751345, 4.298800
4, -0.309054, -0.762438, 4.307305
4, -0.315122, -0.773430, 4.315899
4, -0.321220, -0.784322, 4.324581
4, -0.327347, -0.795112, 4.333350
4, -0.333505, -0.805799, 4.342205
4, -0.339692, -0.816384, 4.351144
4, -0.345909, -0.826864, 4.360167
4, -0.352157, -0.837240, 4.369272
4, -0.358436, -0.847511, 4.378458
4, -0.364746, -0.857675, 4.387723
4, -0.371087, -0.867733, 4.397067
4, -0.377459, -0.877685, 4.406487
4, -0.383863, -0.887528, 4.415984
4, -0.390299, -0.897263, 4.425555
4, -0.396767, -0.906889, 4.435200
4, -0.403268, -0.916405, 4.444916
4, -0.409800, -0.925811, 4.454704
4, -0.416365, -0.935107, 4.464561
4, -0.422963, -0.944291, 4.474486
4, -0.429594, -0.953364, 4.484478
4, -0.436258, -0.962324, 4.494536
4, -0.442956, -0.971171, 4.504658
4, -0.449686, -0.979906, 4.514844
4, -0.456451, -0.988527, 4.525092
4, -0.463248, -0.997033, 4.535400
4, -0.470080, -1.005425, 4.545768
4, -0.476946, -1.013702, 4.556194
4, -0.483845, -1.021863, 4.566677
4, -0.490779, -1.029909, 4.577215
4, -0.497747, -1.037838, 4.587808
4, -0.504750, -1.045651, 4.598454
4, -0.511787, -1.053346, 4.609151
4, -0.518858, -1.060924, 4.619899
4, -0.525964, -1.068385, 4.630697
4, -0.533105, -1.075727, 4.641543
4, -0.540280, -1.082951, 4.652435
4, -0.547490, -1.090056, 4.663373
4, -0.554735, -1.097043, 4.674355
4, -0.562016, -1.103910, 4.685380
4, -0.569331, -1.110657, 4.696447
4, -0.576681, -1.117285, 4.707554
4, -0.584066, -1.123792, 4.718701
4, -0.591486, -1.130179, 4.729886
4, -0.598941, -1.136446, 4.741107
4, -0.606432, -1.142592, 4.752364
4, -0.613957, -1.148617, 4.763656
4, -0.621518, -1.154520, 4.774980
4, -0.629113, -1.160302, 4.786336
4, -0.636744, -1.165963, 4.797723
4, -0.644410, -1.171502, 4.809139
4, -0.652111, -1.176919, 4.820584
4, -0.659847, -1.182214, 4.832055
4, -0.667618, -1.187387, 4.843552
4, -0.675425, -1.192438, 4.855074
4, -0.683266, -1.197366, 4.866618
4, -0.691142, -1.202172, 4.878185
4, -0.699053, -1.206855, 4.889773
4, -0.706998, -1.211415, 4.901381
4, -0.714979, -1.215853, 4.913007
4, -0.722994, -1.220167, 4.924650
4, -0.731044, -1.224359, 4.936309
4, -0.739128, -1.228428, 4.947984
4, -0.747247, -1.232374, 4.959672
4, -0.755400, -1.236197, 4.971373
4, -0.763587, -1.239897, 4.983085
4, -0.771809, -1.243473, 4.994807
4, -0.780065, -1.246927, 5.006539
4, -0.788354, -1.250258, 5.018278
4, -0.796678, -1.253465, 5.030025
4, -0.805035, -1.256550, 5.041777
4, -0.813426, -1.259511, 5.053533
4, -0.821850, -1.262350, 5.065293
4, -0.830308, -1.265065, 5.077055
4, -0.838799, -1.267658, 5.088818
4, -0.847323, -1.270128, 5.100581
4, -0.855880, -1.272475, 5.112343
4, -0.864469, -1.274700, 5.124103
4, -0.873092, -1.276802, 5.135859
4, -0.881747, -1.278781, 5.147611
4, -0.890434, -1.280638, 5.159357
4, -0.899153, -1.282373, 5.171097
4, -0.907904, -1.283985, 5.182829
4, -0.916688, -1.285476, 5.194552
4, -0.925502, -1.286844, 5.206265
4, -0.934348, -1.288091, 5.217967
4, -0.943226, -1.289216, 5.229658
4, -0.952134, -1.290220, 5.241335
4, -0.961073, -1.291102, 5.252998
4, -0.970043, -1.291863, 5.264645
4, -0.979043, -1.292503, 5.276277
4, -0.988074, -1.293022, 5.287891
4, -0.997134, -1.293420, 5.299487
4, -1.006224, -1.293698, 5.311063
4, -1.015344, -1.293856, 5.322619
4, -1.024493, -1.293893, 5.334154
4, -1.033671, -1.293811, 5.345666
4, -1.042878, -1.293608, 5.357155
4, -1.052114, -1.293287, 5.368619
4, -1.061377, -1.292846, 5.380058
4, -1.070669, -1.292286, 5.391470
4, -1.079989, -1.291607, 5.402855
4, -1.089337, -1.290809, 5.414212
4, -1.098711, -1.289894, 5.425539
4, -1.108113, -1.288860, 5.436835
4, -1.117542, -1.287708, 5.448101
4, -1.126997, -1.286438, 5.459334
4, -1.136478, -1.285052, 5.470534
4, -1.145985, -1.283548, 5.481699
4, -1.155518, -1.281927, 5.492829
4, -1.165077, -1.280190, 5.503924
4, -1.174660, -1.278337, 5.514981
4, -1.184268, -1.276367, 5.526000
4, -1.193901, -1.274282, 5.536980
4, -1.203558, -1.272082, 5.547920
4, -1.213238, -1.269766, 5.558820
4, -1.222943, -1.267336, 5.569678
4, -1.232670, -1.264791, 5.580493
4, -1.242421, -1.262133, 5.591265
4, -1.252194, -1.259360, 5.601992
4, -1.261989, -1.256474, 5.612674
4, -1.271806, -1.253474, 5.623310
4, -1.281645, -1.250362, 5.633899
4, -1.291505, -1.247137, 5.644440
4, -1.301386, -1.243800, 5.654932
4, -1.311288, -1.240351, 5.665374
4, -1.321210, -1.236791, 5.675766
4, -1.331152, -1.233119, 5.686106
4, -1.341113, -1.229337, 5.696394
4, -1.351093, -1.225444, 5.706629
4, -1.361093, -1.221441, 5.716809
4, -1.371110, -1.217329, 5.726935
4, -1.381146, -1.213107, 5.737006
4, -1.391200, -1.208776, 5.747019
4, -1.401271, -1.204337, 5.756976
4, -1.411358, -1.199789, 5.766874
4, -1.421463, -1.195134, 5.776713
4, -1.431583, -1.190371, 5.786492
4, -1.441720, -1.185501, 5.796211
4, -1.451871, -1.180524, 5.805868
4, -1.462038, -1.175442, 5.815463
4, -1.472220, -1.170253, 5.824995
4, -1.482415, -1.164959, 5.834463
4, -1.492625, -1.159560, 5.843866
4, -1.502847, -1.154056, 5.853204
4, -1.513083, -1.148448, 5.862476
4, -1.523331, -1.142737, 5.871680
4, -1.533592, -1.136922, 5.880817
4, -1.543864, -1.131004, 5.889885
4, -1.554148, -1.124984, 5.898884
4, -1.564442, -1.118862, 5.907813
4, -1.574747, -1.112638, 5.916671
4, -1.585061, -1.106313, 5.925457
4, -1.595386, -1.099888, 5.934171
4, -1.605719, -1.093362, 5.942812
4, -1.616061, -1.086736, 5.951379
4, -1.626412, -1.080011, 5.959871
4, -1.636770, -1.073188, 5.968288
4, -1.647136, -1.066266, 5.976628
4, -1.657508, -1.059246, 5.984892
4, -1.667887, -1.052129, 5.993079
4, -1.678272, -1.044914, 6.001187
4, -1.688662, -1.037604, 6.009216
4, -1.699057, -1.030197, 6.017165
4, -1.709457, -1.022695, 6.025034
4, -1.719861, -1.015098, 6.032822
4, -1.730268, -1.007407, 6.040528
4, -1.740679, -0.999622, 6.048151
4, -1.751092, -0.991743, 6.055691
4, -1.761507, -0.983771, 6.063147
4, -1.771924, -0.975707, 6.070518
4, -1.782342, -0.967552, 6.077804
4, -1.792761, -0.959305, 6.085004
4, -1.803180, -0.950967, 6.092118
4, -1.813598, -0.942539, 6.099144
4, -1.824016, -0.934021, 6.106081
4, -1.834432, -0.925414, 6.112930
4, -1.844847, -0.916718, 6.119690
4, -1.855259, -0.907935, 6.126360
4, -1.865668, -0.899064, 6.132939
4, -1.876074, -0.890106, 6.139426
4, -1.886475, -0.881061, 6.145822
4, -1.896873, -0.871931, 6.152124
4, -1.907265, -0.862716, 6.158334
4, -1.917652, -0.853416, 6.164449
4, -1.928033, -0.844032, 6.170470
4, -1.938407, -0.834565, 6.176395
4, -1.948774, -0.825015, 6.182225
4, -1.959133, -0.815383, 6.187958
4, -1.969484, -0.805669, 6.193594
4, -1.979826, -0.795875, 6.199132
4, -1.990159, -0.786000, 6.204572
4, -2.000482, -0.776045, 6.209913
4, -2.010795, -0.766011, 6.215154
4, -2.021097, -0.755899, 6.220296
4, -2.031387, -0.745709, 6.225336
4, -2.041665, -0.735442, 6.230275
4, -2.051930, -0.725099, 6.235112
4, -2.062182, -0.714679, 6.239846
4, -2.072420, -0.704185, 6.244477
4, -2.082644, -0.693616, 6.249004
4, -2.092853, -0.682973, 6.253427
4, -2.103046, -0.672257, 6.257746
4, -2.113224, -0.661469, 6.261958
4, -2.123384, -0.650609, 6.266065
4, -2.133527, -0.639679, 6.270065
4, -2.143653, -0.628678, 6.273958
4, -2.153760, -0.617607, 6.277743
4, -2.163848, -0.606467, 6.281420
4, -2.173916, -0.595260, 6.284988
4, -2.183964, -0.583985, 6.288447
4, -2.193991, -0.572643, 6.291796
4, -2.203997, -0.561236, 6.295035
4, -2.213980, -0.549763, 6.298163
4, -2.223941, -0.538227, 6.301179
4, -2.233879, -0.526626, 6.304084
4, -2.243793, -0.514963, 6.306876
4, -2.253683, -0.503238, 6.309555
4, -2.263547, -0.491451, 6.312121
4, -2.273386, -0.479604, 6.314572
4, -2.283198, -0.467698, 6.316910
4, -2.292984, -0.455732, 6.319132
4, -2.302742, -0.443709, 6.321239
4, -2.312472, -0.431628, 6.323230
4, -2.322173, -0.419491, 6.325105
4, -2.331845, -0.407299, 6.326863
4, -2.341487, -0.395052, 6.328504
4, -2.351098, -0.382751, 6.330028
4, -2.360678, -0.370398, 6.331433
4, -2.370227, -0.357992, 6.332719
4, -2.379742, -0.345535, 6.333887
4, -2.389225, -0.333028, 6.334935
4, -2.398674, -0.320471, 6.335864
4, -2.408088, -0.307866, 6.336672
4, -2.417468, -0.295213, 6.337360
4, -2.426812, -0.282513, 6.337926
4, -2.436120, -0.269768, 6.338371
4, -2.445390, -0.256978, 6.338695
4, -2.454624, -0.244144, 6.338896
4, -2.463819, -0.231267, 6.338975
4, -2.472975, -0.218348, 6.338931
4, -2.482092, -0.205388, 6.338763
4, -2.491169, -0.192388, 6.338472
4, -2.500206, -0.179349, 6.338057
4, -2.509201, -0.166271, 6.337518
4, -2.518154, -0.153157, 6.336854
4, -2.527065, -0.140006, 6.336065
4, -2.535932, -0.126820, 6.335151
4, -2.544756, -0.113601, 6.334112
4, -2.553535, -0.100348, 6.332946
4, -2.562269, -0.087063, 6.331655
4, -2.570958, -0.073746, 6.330237
4, -2.579600, -0.060400, 6.328693
4, -2.588195, -0.047025, 6.327021
4, -2.596743, -0.033622, 6.325223
4, -2.605242, -0.020193, 6.323297
4, -2.613693, -0.006737, 6.321243
4, -2.622094, 0.006743, 6.319062
4, -2.630445, 0.020247, 6.316752
4, -2.638745, 0.033773, 6.314314
4, -2.646995, 0.047321, 6.311748
4, -2.655192, 0.060888, 6.309053
4, -2.663337, 0.074475, 6.306229
4, -2.671428, 0.088080, 6.303276
4, -2.679466, 0.101702, 6.300194
4, -2.687449, 0.115340, 6.296982
4, -2.695378, 0.128992, 6.293641
4, -2.703251, 0.142658, 6.290171
4, -2.711068, 0.156336, 6.286571
4, -2.718828, 0.170025, 6.282840
4, -2.726530, 0.183723, 6.278980
4, -2.734175, 0.197431, 6.274990
4, -2.741761, 0.211146, 6.270870
4, -2.749288, 0.224868, 6.266620
4, -2.756756, 0.238594, 6.262239
4, -2.764163, 0.252325, 6.257728
4, -2.771509, 0.266058, 6.253087
4, -2.778794, 0.279793, 6.248315
4, -2.786016, 0.293527, 6.243413
4, -2.793176, 0.307261, 6.238381
4, -2.800273, 0.320993, 6.233218
4, -2.807307, 0.334721, 6.227925
4, -2.814276, 0.348444, 6.222502
4, -2.821180, 0.362162, 6.216949
4, -2.828018, 0.375872, 6.211265
4, -2.834791, 0.389573, 6.205451
4, -2.841498, 0.403264, 6.199507
4, -2.848137, 0.416945, 6.193433
4, -2.854709, 0.430612, 6.187230
4, -2.861213, 0.444267, 6.180896
4, -2.867648, 0.457906, 6.174433
4, -2.874015, 0.471528, 6.167841
4, -2.880311, 0.485133, 6.161119
4, -2.886538, 0.498719, 6.154268
4, -2.892694, 0.512284, 6.147288
4, -2.898779, 0.525828, 6.140180
4, -2.904793, 0.539348, 6.132942
4, -2.910734, 0.552845, 6.125577
4, -2.916603, 0.566315, 6.118083
4, -2.922399, 0.579759, 6.110462
4, -2.928122, 0.593173, 6.102713
4, -2.933771, 0.606559, 6.094836
4, -2.939345, 0.619912, 6.086833
4, -2.944845, 0.633234, 6.078702
4, -2.950269, 0.646521, 6.070446
4, -2.955618, 0.659773, 6.062063
4, -2.960891, 0.672988, 6.053554
4, -2.966087, 0.686166, 6.044920
4, -2.971206, 0.699303, 6.036161
4, -2.976249, 0.712400, 6.027277
4, -2.981213, 0.725455, 6.018269
4, -2.986100, 0.738465, 6.009137
4, -2.990908, 0.751431, 5.999882
4, -2.995637, 0.764350, 5.990503
4, -3.000287, 0.777222, 5.981002
4, -3.004858, 0.790044, 5.971379
4, -3.009349, 0.802815, 5.961635
4, -3.013760, 0.815534, 5.951769
4, -3.018090, 0.828199, 5.941782
4, -3.022340, 0.840810, 5.931676
4, -3.026508, 0.853364, 5.921450
4, -3.030595, 0.865860, 5.911105
4, -3.034601, 0.878297, 5.900641
4, -3.038524, 0.890674, 5.890060
4, -3.042366, 0.902988, 5.879361
4, -3.046125, 0.915239, 5.868546
4, -3.049801, 0.927424, 5.857614
4, -3.053394, 0.939544, 5.846567
4, -3.056904, 0.951595, 5.835406
4, -3.060331, 0.963578, 5.824130
4, -3.063674, 0.975490, 5.812741
4, -3.066933, 0.987329, 5.801239
4, -3.070108, 0.999095, 5.789626
4, -3.073199, 1.010787, 5.777901
4, -3.076206, 1.022402, 5.766065
4, -3.079128, 1.033939, 5.754120
4, -3.081966, 1.045397, 5.742065
4, -3.084719, 1.056774, 5.729903
4, -3.087387, 1.068070, 5.717633
4, -3.089970, 1.079282, 5.705256
4, -3.092468, 1.090409, 5.692774
4, -3.094881, 1.101450, 5.680186
4, -3.097208, 1.112403, 5.667495
4, -3.099451, 1.123267, 5.654700
4, -3.101608, 1.134041, 5.641803
4, -3.103679, 1.144724, 5.628805
4, -3.105665, 1.155312, 5.615706
4, -3.107566, 1.165807, 5.602507
4, -3.109381, 1.176205, 5.589210
4, -3.111111, 1.186506, 5.575815
4, -3.112755, 1.196709, 5.562323
4, -3.114315, 1.206811, 5.548736
4, -3.115788, 1.216812, 5.535053
4, -3.117177, 1.226710, 5.521277
4, -3.118480, 1.236504, 5.507409
4, -3.119698, 1.246193, 5.493448
4, -3.120832, 1.255774, 5.479397
4, -3.121880, 1.265248, 5.465257
4, -3.122844, 1.274612, 5.451027
4, -3.123723, 1.283865, 5.436711
4, -3.124517, 1.293007, 5.422308
4, -3.125227, 1.302035, 5.407820
4, -3.125853, 1.310948, 5.393248
4, -3.126396, 1.319745, 5.378593
4, -3.126854, 1.328426, 5.363856
4, -3.127229, 1.336987, 5.349039
4, -3.127521, 1.345429, 5.334142
4, -3.127729, 1.353750, 5.319168
4, -3.127855, 1.361949, 5.304116
